Date,Customer,Sales Person,Customer_Age,Customer_Gender,State,Product_Category,Sub_Category,Payment Option,Quantity,Unit_Cost,Unit_Price
26-Mar-16,Medium,Suleman,28,F,Anambra,Phones,Samsung,POS,3,180,251.67
26-Mar-16,Medium,Suleman,27,F,Anambra,Accessories,Wrist Watch,POS,2,332.5,489.5
08-Aug-15,Medium,Suleman,27,F,Anambra,Accessories,Wrist Watch,POS,1,700,996
06-Nov-15,Medium,Suleman,27,F,Anambra,Accessories,Wrist Watch,POS,2,402.5,529.5
23-Dec-15,Medium,Suleman,27,F,Anambra,Accessories,Wrist Watch,POS,2,227.5,314.5
08-Oct-15,Medium,Suleman,27,F,Abuja,Accessories,Ear Piece,POS,2,67.5,79
23-Mar-16,Medium,Suleman,78,M,Akwa Ibom,Clothing,Jerseys,POS,1,54,77
14-Jun-16,Medium,Suleman,28,M,Gombe,Clothing,Tshirts,POS,2,13.5,23
07-Dec-15,Medium,Suleman,28,F,Katsina,Phones,Samsung,POS,1,1701,1292
02-May-16,Medium,Suleman,28,M,Anambra,Accessories,Keyboard,POS,1,16,25
02-May-16,Medium,Suleman,46,M,Anambra,Accessories,Mouse,POS,1,1210,1892
08-Jul-16,Medium,Suleman,46,M,Anambra,Accessories,Keyboard,POS,2,46,67.5
08-Jul-16,Medium,Suleman,29,M,Anambra,Clothing,Socks,POS,1,270,415
06-Nov-15,Medium,Suleman,29,M,Anambra,Accessories,Keyboard,POS,3,180,246.67
06-Nov-15,Medium,Suleman,29,M,Anambra,Accessories,Keyboard,POS,2,17.5,22.5
17-Mar-16,Medium,Suleman,29,F,Bauchi,Accessories,Ear Piece,POS,1,90,133
12-Aug-15,Medium,Suleman,29,F,Bauchi,Accessories,Ear Piece,POS,3,60,80.33
12-Aug-15,Medium,Suleman,29,F,Bauchi,Accessories,Ear Piece,POS,3,6.67,9
03-Jun-16,Medium,Suleman,29,F,Ebonyi,Phones,Samsung,POS,3,180,143.33
03-Jun-16,Medium,Suleman,30,F,Ebonyi,Accessories,Keyboard,POS,3,14.67,17
03-Jun-16,Medium,Suleman,30,F,Ebonyi,Accessories,Keyboard,POS,2,107.5,105.5
03-Jun-16,Medium,Suleman,30,F,Ebonyi,Clothing,Vests,POS,3,233,341
18-Jul-16,Medium,Suleman,30,F,Ebonyi,Accessories,Keyboard,POS,1,68,79
18-Jul-16,Medium,Suleman,30,F,Ebonyi,Accessories,Keyboard,POS,2,362.5,424.5
09-Jun-16,Medium,Suleman,30,M,Imo,Phones,Samsung,POS,3,180,176.33
09-Jun-16,Medium,Suleman,30,M,Imo,Accessories,Wrist Watch,POS,1,910,1353
24-Jun-16,Medium,Suleman,30,M,Imo,Phones,Samsung,POS,2,850.5,979
30-Jan-15,Medium,Suleman,30,M,Imo,Phones,Samsung,POS,3,261,259.33
21-Mar-16,Medium,Suleman,30,F,Bauchi,Clothing,Vests,POS,1,1080,1652
06-Feb-16,Medium,Suleman,30,F,Katsina,Accessories,Keyboard,POS,3,193.33,213
04-Feb-16,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,3,27,35.67
04-Feb-16,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,1,70,114
08-Mar-16,Medium,Suleman,31,M,Bayelsa,Accessories,Wrist Watch,POS,2,192.5,160.5
04-Jun-16,Medium,Suleman,31,M,Bayelsa,Phones,Infinix,POS,3,794.67,941
09-Jul-15,Medium,Suleman,31,M,Bayelsa,Phones,Infinix,POS,2,1192,1178.5
02-Aug-15,Medium,Suleman,31,M,Bayelsa,Phones,Infinix,POS,1,2384,1447
02-Aug-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,1,225,231
02-Aug-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,2,12.5,16.5
02-Aug-15,Medium,Suleman,31,M,Bayelsa,Accessories,Wrist Watch,POS,2,455,391
21-Oct-15,Medium,Suleman,31,M,Bayelsa,Accessories,Wrist Watch,POS,3,58.33,44.33
16-Nov-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,2,18,22.5
16-Nov-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,2,5,5.5
21-Dec-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,1,95,111
21-Dec-15,Medium,Suleman,31,M,Bayelsa,Accessories,Ear Piece,POS,2,135,107.5
21-Dec-15,Medium,Suleman,31,M,Bayelsa,Accessories,Wrist Watch,POS,1,805,1098
10-Apr-16,Medium,Suleman,31,M,Cross River,Accessories,Keyboard,POS,3,13.33,17.33
10-Apr-16,Medium,Suleman,70,M,Cross River,Accessories,Keyboard,POS,2,406,379.5
10-Apr-16,Medium,Suleman,70,M,Cross River,Accessories,Keyboard,POS,1,16,17
01-Jan-16,Medium,Suleman,70,M,Abuja,Accessories,Ear Piece,POS,2,5,6.5
01-Jan-16,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,1,18,22
01-Jul-16,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,2,52.5,68
22-Aug-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,1,105,124
31-Oct-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,2,31.5,34.5
31-Oct-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,2,20,21
22-Nov-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,2,52.5,62
22-Nov-15,Medium,Suleman,31,M,Abuja,Accessories,Memory Card,POS,2,79.5,88.5
29-Nov-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,2,72.5,90
29-Nov-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,3,48,53
26-Dec-15,Medium,Suleman,31,M,Abuja,Accessories,Ear Piece,POS,3,80,79
24-Aug-15,Medium,Suleman,31,M,Akwa Ibom,Accessories,Keyboard,POS,1,116,143
01-Dec-15,Medium,Suleman,31,M,Akwa Ibom,Accessories,Keyboard,POS,3,34.67,42.67
01-Dec-15,Medium,Suleman,31,M,Akwa Ibom,Accessories,Keyboard,POS,1,11,15
20-Mar-16,Medium,Suleman,31,F,Abuja,Clothing,Vests,POS,3,550.33,779
23-Apr-16,Medium,Suleman,32,F,Nasarawa,Accessories,Keyboard,POS,1,15,26
23-Apr-16,Medium,Suleman,32,F,Nasarawa,Accessories,Keyboard,POS,1,783,947
23-Apr-16,Medium,Suleman,32,F,Nasarawa,Accessories,Wrist Watch,POS,2,245,314
10-Apr-16,Medium,Suleman,32,M,Bayelsa,Clothing,Tshirts,POS,2,76.5,93.5
07-Oct-15,Medium,Suleman,32,M,Bayelsa,Clothing,Tshirts,POS,1,27,25
15-Mar-16,Medium,Suleman,32,M,Anambra,Phones,Samsung,POS,3,180,211.67
15-Mar-16,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,2,32.5,44.5
15-Mar-16,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,1,216,293
15-Mar-16,Medium,Suleman,32,M,Anambra,Accessories,Wrist Watch,POS,2,455,652
03-Apr-15,Medium,Suleman,32,M,Anambra,Phones,Samsung,POS,1,2182,2617
22-Sep-15,Medium,Suleman,32,M,Anambra,Phones,Samsung,POS,1,540,629
22-Sep-15,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,3,78,96.33
22-Sep-15,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,1,40,50
22-Sep-15,Medium,Suleman,32,M,Anambra,Accessories,Wrist Watch,POS,2,332.5,440
15-Dec-15,Medium,Suleman,32,M,Anambra,Phones,Samsung,POS,3,567,678
15-Dec-15,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,1,117,158
15-Dec-15,Medium,Suleman,32,M,Anambra,Accessories,Ear Piece,POS,2,27.5,37
10-Mar-16,Medium,Suleman,32,F,Gombe,Accessories,Keyboard,POS,3,38.67,42
10-Mar-16,Medium,Suleman,68,F,Gombe,Accessories,Keyboard,POS,2,10.5,12
19-Jan-16,Medium,Suleman,68,F,Enugu,Accessories,Keyboard,POS,3,36.67,43.67
19-Jan-16,Medium,Suleman,33,F,Enugu,Accessories,Keyboard,POS,2,24,26
06-Mar-16,Medium,Suleman,33,F,Enugu,Accessories,Keyboard,POS,1,100,89
06-Mar-16,Medium,Suleman,33,F,Enugu,Accessories,Wrist Watch,POS,1,560,672
19-Apr-16,Medium,Suleman,33,F,Enugu,Accessories,Keyboard,POS,3,14.67,17
19-Apr-16,Medium,Suleman,33,F,Enugu,Accessories,Wrist Watch,POS,1,630,764
19-Aug-15,Medium,Suleman,33,F,Enugu,Accessories,Keyboard,POS,3,215,179
19-Aug-15,Medium,Suleman,33,M,Enugu,Phones,Infinix,POS,1,2384,3215
19-Aug-15,Medium,Suleman,33,M,Enugu,Accessories,Wrist Watch,POS,3,280,235.33
09-Sep-15,Medium,Suleman,33,M,Edo,Phones,Infinix,POS,2,1192,1409.5
09-Sep-15,Medium,Suleman,33,M,Edo,Accessories,Ear Piece,POS,2,4.5,4.5
09-Sep-15,Medium,Suleman,33,M,Edo,Accessories,Ear Piece,POS,3,35,28.67
09-Sep-15,Medium,Suleman,33,M,Edo,Clothing,Socks,POS,2,76.5,67
20-Dec-15,Medium,Suleman,33,M,Edo,Accessories,Ear Piece,POS,3,87,87
24-Jan-16,Medium,Suleman,33,F,Anambra,Accessories,Wrist Watch,POS,2,245,374.5
29-May-16,Medium,Suleman,33,F,Anambra,Accessories,Wrist Watch,POS,3,116.67,169
07-Dec-15,Medium,Suleman,33,F,Ebonyi,Phones,Samsung,POS,2,850.5,1032.5
07-Dec-15,Medium,Suleman,31,F,Ebonyi,Accessories,Wrist Watch,POS,2,350,428
28-May-16,Medium,Suleman,31,M,Akwa Ibom,Accessories,Wrist Watch,POS,2,52.5,83.5
04-May-16,Medium,Suleman,31,F,Anambra,Clothing,Polo shirts,POS,3,212.33,319.67
24-Nov-15,Medium,Suleman,31,F,Ekiti,Accessories,Keyboard,POS,2,55,73
24-Nov-15,Medium,Suleman,63,F,Ekiti,Accessories,Keyboard,POS,2,15,13.5
16-Apr-16,Medium,Suleman,63,M,Bauchi,Accessories,Mouse,POS,3,55,77.67
09-Mar-16,Medium,Suleman,32,F,Borno,Accessories,Keyboard,POS,1,344,454
09-Mar-16,Medium,Suleman,32,F,Borno,Accessories,Keyboard,POS,2,30,45.5
02-Apr-16,Medium,Suleman,32,F,Borno,Accessories,Keyboard,POS,3,93,150.33
02-Apr-16,Medium,Suleman,32,F,Borno,Accessories,Keyboard,POS,1,57,76
27-Oct-15,Medium,Suleman,32,F,Borno,Accessories,Keyboard,POS,1,430,608
28-Feb-16,Medium,Suleman,32,F,Abuja,Phones,Samsung,POS,1,1120,1071
28-Feb-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,735,907
08-Mar-16,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,540,599
08-Mar-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,2,420,492.5
07-Apr-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,770,897
21-Apr-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,2,402.5,500.5
30-Apr-16,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,1221.5,1304
14-Jun-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,560,705
16-Jun-16,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,540,551
17-Jun-16,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,3,93.33,125
22-Feb-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,3,727.33,638.33
26-Feb-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,391.5,393.5
27-Apr-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,783,724
28-Apr-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,3,333.33,300.33
12-May-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,500,437
24-May-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,783,788
08-Aug-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,3,814.33,736.33
08-Aug-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,385,431
11-Aug-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,270,265
17-Aug-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,1701,1585
03-Sep-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,850.5,833.5
06-Sep-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,2443,2431
10-Sep-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,385,408
13-Sep-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,3,198.33,223.33
25-Sep-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,270,297
20-Oct-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,2,227.5,266.5
01-Nov-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,3,180,160.67
14-Nov-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,270,250.5
21-Nov-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,210,247
30-Nov-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,1,490,556
06-Dec-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,1,540,566
13-Dec-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,2,560,574.5
13-Dec-15,Medium,Suleman,33,F,Abuja,Accessories,Wrist Watch,POS,3,210,233.67
21-Dec-15,Medium,Suleman,33,F,Abuja,Phones,Samsung,POS,3,180,172.33
08-May-16,Medium,Suleman,33,F,Edo,Accessories,Wrist Watch,POS,2,192.5,260.5
17-Sep-15,Medium,Suleman,34,M,Edo,Phones,Infinix,POS,1,2384,1809
17-Sep-15,Medium,Suleman,34,F,Edo,Accessories,Wrist Watch,POS,2,490,650
05-May-16,Medium,Suleman,34,M,Borno,Accessories,Phone Charger,POS,1,600,957
22-Apr-16,Medium,Suleman,34,F,Akwa Ibom,Accessories,Keyboard,POS,1,28,47
03-May-16,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,3,1.67,2.67
03-May-16,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,1,69,94
02-Jun-16,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,3,31.67,47.33
02-Jun-16,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,1,690,1038
02-Jun-16,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,3,20,32
20-Jul-15,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,1,456,618
20-Jul-15,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,2,19.5,25
09-Aug-15,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,3,280.33,393.33
28-Oct-15,Medium,Suleman,20,F,Akwa Ibom,Accessories,Keyboard,POS,2,40,54
20-Sep-15,Medium,Suleman,20,M,Cross River,Phones,Infinix,POS,3,794.67,1003
20-Sep-15,Medium,Suleman,18,F,Cross River,Clothing,Tshirts,POS,3,36,36.67
16-Sep-15,Medium,Suleman,18,F,Edo,Accessories,Keyboard,POS,3,23.33,20
16-Sep-15,Medium,Suleman,35,F,Edo,Accessories,Wrist Watch,POS,2,472.5,662.5
23-Sep-15,Medium,Suleman,35,F,Edo,Accessories,Keyboard,POS,3,30.67,30
23-Sep-15,Medium,Suleman,35,F,Edo,Accessories,Keyboard,POS,2,53.5,61
23-Sep-15,Medium,Suleman,35,F,Edo,Accessories,Wrist Watch,POS,2,262.5,281
27-Dec-15,Medium,Suleman,35,F,Edo,Accessories,Keyboard,POS,1,125,112
14-Feb-16,Medium,Suleman,35,M,Bayelsa,Phones,Samsung,POS,3,567,523
16-Jun-15,Medium,Suleman,35,M,Bayelsa,Phones,Samsung,POS,3,333.33,248.67
15-Dec-15,Medium,Suleman,35,M,Bayelsa,Phones,Samsung,POS,3,567,729.67
24-Mar-16,Medium,Suleman,35,M,Anambra,Accessories,Keyboard,POS,3,17.33,25.33
24-Mar-16,Medium,Suleman,19,M,Anambra,Clothing,Socks,POS,3,3,4.33
01-Jun-16,Medium,Suleman,19,M,Anambra,Accessories,Keyboard,POS,1,30,45
01-Jun-16,Medium,Suleman,19,M,Anambra,Accessories,Keyboard,POS,3,233.33,357
23-Oct-15,Medium,Suleman,19,M,Anambra,Accessories,Keyboard,POS,2,64.5,90
23-Oct-15,Medium,Suleman,19,M,Anambra,Accessories,Keyboard,POS,2,19.5,24
28-Jul-16,Medium,Suleman,19,F,Ebonyi,Accessories,Keyboard,POS,3,15,13.67
28-Jul-16,Medium,Suleman,20,F,Ebonyi,Accessories,Keyboard,POS,3,13,17.33
15-Mar-16,Medium,Suleman,20,M,Ekiti,Clothing,Tshirts,POS,3,45,71.33
15-Mar-16,Medium,Suleman,20,M,Ekiti,Accessories,Keyboard,POS,1,100,146
22-Apr-16,Medium,Suleman,20,F,Akwa Ibom,Phones,Samsung,POS,3,180,218.33
20-Jul-15,Medium,Suleman,20,F,Akwa Ibom,Phones,Samsung,POS,3,814.33,877.33
29-Mar-16,Medium,Suleman,20,F,Kogi,Accessories,Keyboard,POS,1,105,104
21-Dec-15,Medium,Suleman,21,F,Kogi,Accessories,Keyboard,POS,3,20,16.33
01-Jul-16,Medium,Suleman,21,M,Cross River,Accessories,Mouse,POS,2,660,743.5
21-Apr-16,Medium,Suleman,21,F,Bayelsa,Clothing,Tshirts,POS,1,45,58
19-Feb-16,Medium,Suleman,21,M,Enugu,Accessories,Keyboard,POS,2,22.5,28
19-Feb-16,Medium,Suleman,21,M,Enugu,Clothing,Polo shirts,POS,1,294,271
10-Jul-16,Medium,Suleman,21,M,Enugu,Accessories,Keyboard,POS,2,37.5,44
10-Jul-16,Medium,Suleman,21,M,Enugu,Accessories,Keyboard,POS,1,783,1208
17-Apr-16,Medium,Suleman,21,M,Akwa Ibom,Phones,Samsung,POS,1,540,610
17-Apr-16,Medium,Suleman,21,M,Akwa Ibom,Accessories,Ear Piece,POS,3,36,54.67
25-Jan-16,Medium,Suleman,21,F,Anambra,Accessories,Wrist Watch,POS,2,367.5,571.5
07-Apr-16,Medium,Suleman,21,F,Benue,Accessories,Keyboard,POS,2,312.5,482
19-Sep-15,Medium,Suleman,24,F,Benue,Accessories,Keyboard,POS,1,24,33
19-Sep-15,Medium,Suleman,24,F,Benue,Accessories,Wrist Watch,POS,1,840,1082
19-Sep-15,Medium,Suleman,24,F,Benue,Clothing,Tshirts,POS,2,22.5,28
10-Oct-15,Medium,Suleman,24,F,Benue,Accessories,Keyboard,POS,1,60,83
10-Oct-15,Medium,Suleman,24,F,Benue,Accessories,Keyboard,POS,2,237.5,310
10-Oct-15,Medium,Suleman,24,F,Benue,Accessories,Wrist Watch,POS,2,35,48
31-Oct-15,Medium,Suleman,24,F,Benue,Accessories,Wrist Watch,POS,2,17.5,26
11-Dec-15,Medium,Suleman,24,F,Benue,Accessories,Keyboard,POS,2,34,47
11-Dec-15,Medium,Suleman,24,F,Benue,Clothing,Tshirts,POS,2,49.5,64.5
11-Dec-15,Medium,Suleman,24,F,Benue,Accessories,Wrist Watch,POS,1,525,719
28-Jul-16,Medium,Suleman,24,F,Katsina,Accessories,Keyboard,POS,1,75,87
29-Sep-15,Medium,Suleman,23,M,Ebonyi,Phones,Infinix,POS,2,1192,1396.5
29-Sep-15,Medium,Suleman,22,M,Ebonyi,Accessories,Wrist Watch,POS,1,245,246
04-Oct-15,Medium,Suleman,22,M,Edo,Phones,Infinix,POS,3,794.67,861.33
05-Jan-16,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,3,25.33,36.67
28-Feb-16,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,2,161,267.5
28-Feb-16,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,1,24,36
24-Jun-16,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,3,25,42.33
24-Jun-16,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,1,870,1268
30-Sep-15,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,1,494,655
17-Nov-15,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,3,191.67,252.33
01-Dec-15,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,2,30,40.5
01-Dec-15,Medium,Suleman,22,F,Akwa Ibom,Accessories,Keyboard,POS,1,37,50
24-Apr-16,Medium,Suleman,22,F,Abuja,Clothing,Polo shirts,POS,1,147,194
20-May-16,Medium,Suleman,22,F,Abuja,Clothing,Polo shirts,POS,2,196,260.5
30-Oct-15,Medium,Suleman,22,M,Bayelsa,Phones,Infinix,POS,2,1192,817
04-May-16,Medium,Suleman,21,F,Bayelsa,Accessories,Keyboard,POS,2,58,93.5
13-Aug-15,Medium,Suleman,35,F,Bayelsa,Accessories,Keyboard,POS,2,60,64.5
13-Aug-15,Medium,Suleman,35,F,Bayelsa,Accessories,Keyboard,POS,2,24,25.5
13-Aug-15,Medium,Suleman,35,F,Bayelsa,Accessories,Memory Card,POS,2,67.5,63.5
19-Apr-16,Medium,Suleman,35,M,Edo,Accessories,Keyboard,POS,1,40,50
19-Apr-16,Medium,Suleman,35,M,Edo,Accessories,Keyboard,POS,1,21,24
13-May-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,2,17.5,26.5
21-Jun-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,1,100,156
21-Jun-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,2,345,495.5
21-Jun-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,3,15.33,23.67
27-Jun-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,3,32,50.33
27-Jun-16,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,2,17,24.5
09-Aug-15,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,3,38.33,50
09-Aug-15,Medium,Suleman,35,M,Bauchi,Accessories,Keyboard,POS,1,62,83
29-Oct-15,Medium,Suleman,35,M,Imo,Accessories,Keyboard,POS,1,10,10
29-Oct-15,Medium,Suleman,36,M,Imo,Accessories,Mouse,POS,3,366.67,372.33
21-Jun-16,Medium,Suleman,36,F,Akwa Ibom,Accessories,Keyboard,POS,3,33.33,49
21-Jun-16,Medium,Suleman,62,F,Akwa Ibom,Accessories,Wrist Watch,POS,3,210,336.33
17-Mar-16,Medium,Suleman,62,M,Cross River,Accessories,Keyboard,POS,3,11.67,10.33
17-Mar-16,Medium,Suleman,41,M,Cross River,Accessories,Keyboard,POS,3,6,7
21-Oct-15,Medium,Suleman,41,M,Cross River,Accessories,Keyboard,POS,3,290,445.67
21-Oct-15,Medium,Suleman,41,M,Cross River,Accessories,Keyboard,POS,2,57.5,48.5
26-May-16,Medium,Suleman,41,M,Abuja,Accessories,Ear Piece,POS,2,2.5,3.5
16-Oct-15,Medium,Suleman,59,M,Edo,Phones,Infinix,POS,1,2384,2021
16-Oct-15,Medium,Suleman,56,M,Edo,Accessories,Keyboard,POS,2,12.5,18
16-Oct-15,Medium,Suleman,56,M,Edo,Accessories,Keyboard,POS,1,783,726
19-May-16,Medium,Suleman,56,M,Abuja,Clothing,Polo shirts,POS,3,138.67,161.67
06-Jun-16,Medium,Suleman,56,M,Abuja,Accessories,Ear Piece,POS,3,45,52.33
02-Oct-15,Medium,Suleman,56,M,Abuja,Accessories,Ear Piece,POS,2,20,22
25-Apr-16,Medium,Suleman,56,F,Benue,Phones,Samsung,POS,3,180,213
29-Mar-16,Medium,Suleman,55,M,Akwa Ibom,Accessories,Keyboard,POS,1,104,169
29-Mar-16,Medium,Suleman,55,M,Akwa Ibom,Accessories,Keyboard,POS,2,8,12.5
25-Nov-15,Medium,Suleman,55,M,Kaduna,Phones,Infinix,POS,2,1192,1507
25-Nov-15,Medium,Suleman,54,F,Kaduna,Accessories,Wrist Watch,POS,2,210,197
20-Oct-15,Medium,Suleman,54,M,Edo,Accessories,Ear Piece,POS,3,90,97.67
17-Nov-15,Medium,Suleman,54,M,Edo,Phones,Infinix,POS,1,2384,2243
17-Nov-15,Medium,Suleman,54,M,Edo,Accessories,Ear Piece,POS,3,87,72.33
17-Nov-15,Medium,Suleman,54,M,Edo,Accessories,Ear Piece,POS,3,13.33,10.67
20-Mar-16,Medium,Suleman,54,M,Benue,Accessories,Keyboard,POS,3,16,23
03-Apr-16,Medium,Suleman,54,F,Akwa Ibom,Phones,Samsung,POS,2,270,358
03-Apr-16,Medium,Suleman,54,F,Akwa Ibom,Accessories,Ear Piece,POS,1,40,63
03-Apr-16,Medium,Suleman,54,F,Akwa Ibom,Accessories,Ear Piece,POS,1,81,119
03-Apr-16,Medium,Suleman,54,F,Akwa Ibom,Clothing,Tshirts,POS,1,9,13
18-Oct-15,Medium,Suleman,54,F,Akwa Ibom,Phones,Samsung,POS,3,373.33,399.33
30-Nov-15,Medium,Suleman,54,M,Ebonyi,Phones,Infinix,POS,1,2384,2267
30-Nov-15,Medium,Suleman,36,F,Ebonyi,Accessories,Ear Piece,POS,2,27.5,23
30-Nov-15,Medium,Suleman,36,F,Ebonyi,Accessories,Ear Piece,POS,1,18,22
30-Nov-15,Medium,Suleman,36,F,Ebonyi,Clothing,Vests,POS,3,423.33,405
09-May-16,Medium,Suleman,36,F,Cross River,Accessories,Keyboard,POS,1,45,47
08-Jul-16,Medium,Suleman,37,F,Cross River,Accessories,Keyboard,POS,3,38.33,39.33
08-Jul-16,Medium,Suleman,37,F,Cross River,Accessories,Keyboard,POS,1,2,3
02-Dec-15,Medium,Suleman,37,F,Cross River,Accessories,Keyboard,POS,3,125,130
02-Dec-15,Medium,Suleman,37,F,Cross River,Accessories,Keyboard,POS,3,5.33,6.67
10-Jan-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,90,120
22-Jan-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,3,232,288.33
22-Jan-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,35,42
22-Jan-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,44,59
06-Feb-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,100,128
06-Feb-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,3,21.33,28
01-Mar-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,754,1049
01-Mar-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,50,64
07-Mar-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,2,187.5,251.5
07-Mar-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,3,38.67,48
15-Mar-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,43,58
02-Apr-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,3,40,55
02-Apr-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,2,159.5,208
02-Apr-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,3,6,8
30-May-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,2,406,506
30-May-16,Medium,Suleman,37,M,Abuja,Accessories,Keyboard,POS,1,60,74
